Genero,Palabra,Cantidad
Tango,HERIDA,2
Tango,POR,20
Tango,SABLE,1
Tango,SIN,15
Tango,REMACHE,1
Tango,VE,1
Tango,LLORAR,1
Tango,BIBLIA,1
Tango,CONTRA,1
Tango,BANDONEóN,5
Tango,CAMBALACHE,1
Tango,PROBLEMáTICO,1
Tango,LLORA,2
Tango,MAMA,1
Tango,AFANA,1
Tango,GIL,1
Tango,DALE,2
Tango,NOMáS,1
Tango,VA,1
Tango,ALLá,4
Tango,HORNO,1
Tango,VAMO,1
Tango,ENCONTRAR,1
Tango,PIENSES,1
Tango,MáS,21
Tango,SENTATE,1
Tango,LAO,1
Tango,NADIE,2
Tango,IMPORTA,1
Tango,NACISTE,1
Tango,HONRAO,1
Tango,LABURA,1
Tango,NOCHE,6
Tango,DíA,7
Tango,COMO,9
Tango,BUEY,1
Tango,OTROS,1
Tango,MATA,1
Tango,ESTá,4
Tango,FUERA,1
Tango,LEY,1
Tango,ACARICIA,1
Tango,ENSUEñO,1
Tango,SUAVE,1
Tango,MURMULLO,1
Tango,TU,17
Tango,SUSPIRAR,1
Tango,RíE,1
Tango,TUS,1
Tango,OJOS,1
Tango,NEGROS,1
Tango,QUIEREN,1
Tango,MíO,1
Tango,AMPARO,1
Tango,RISA,3
Tango,LEVE,1
Tango,CANTAR,5
Tango,ELLA,1
Tango,AQUIETA,1
Tango,OLVIDA,1
Tango,QUIERAS,5
Tango,ROSA,1
Tango,ENGALANA,1
Tango,VESTIRá,1
Tango,FIESTA,1
Tango,COLOR,1
Tango,VIENTO,12
Tango,CAMPANAS,1
Tango,DIRáN,1
Tango,ERES,2
Tango,MíA,2
Tango,LOCAS,1
Tango,FONTANAS,1
Tango,CONTARáN,1
Tango,DESDE,5
Tango,AZUL,1
Tango,CIELO,3
Tango,CELOSAS,1
Tango,MIRARáN,1
Tango,PASAR,2
Tango,RAYO,1
Tango,MISTERIOSO,1
Tango,HARá,1
Tango,NIDO,1
Tango,PELO,1
Tango,LUCIERNAGAS,1
Tango,CURIOSAS,1
Tango,VERáN,1
Tango,CONSUELO,1
Tango,HABRá,1
Tango,ARMONíA,1
Tango,CLARA,1
Tango,AURORA,1
Tango,ALEGRE,1
Tango,MANANTIAL,1
Tango,TRAERá,1
Tango,QUIETA,1
Tango,BRISA,1
Tango,RUMOR,1
Tango,MELODíA,1
Tango,DARáN,1
Tango,FUENTES,1
Tango,CANTO,1
Tango,CRISTAL,1
Tango,ENDULZARá,1
Tango,CUERDAS,1
Tango,PáJARO,1
Tango,CANTOR,6
Tango,FLORECERá,1
Tango,EXISTIRá,1
Tango,QUIERO,6
Tango,EMBORRACHAR,2
Tango,PARA,8
Tango,APAGAR,1
Tango,LOCO,1
Tango,SUFRIR,1
Tango,AQUí,2
Tango,VENGO,1
Tango,ESO,3
Tango,PA,1
Tango,BORRAR,1
Tango,ANTIGUOS,1
Tango,BESOS,2
Tango,BOCA,3
Tango,FLOR,1
Tango,PORQUé,1
Tango,CAUSE,1
Tango,ESA,9
Tango,CRUEL,1
Tango,PREOCUPACIóN,2
Tango,COPA,1
Tango,ALZAR,1
Tango,OLVIDAR,1
Tango,OBSTINACIóN,1
Tango,VUELVO,1
Tango,RECORDAR,1
Tango,NOSTALGIA,2
Tango,ESCUCHAR,2
Tango,LOCA,2
Tango,JUNTO,2
Tango,FUEGO,2
Tango,RESPIRACIóN,2
Tango,ANGUSTIA,2
Tango,SENTIRME,2
Tango,ABANDONADO,2
Tango,PENSAR,2
Tango,LADO,2
Tango,PRONTO,5
Tango,LE,5
Tango,HABLARá,2
Tango,�HERMANO,2
Tango,REBAJARME,2
Tango,PEDIRLE,2
Tango,LLORARLE,1
Tango,DECIRLE,2
Tango,PUEDO,4
Tango,TRISTE,3
Tango,SOLEDAD,2
Tango,VERé,2
Tango,CAER,2
Tango,ROSAS,2
Tango,MUERTAS,2
Tango,JUVENTUD,2
Tango,GIME,1
Tango,TANGO,5
Tango,GRIS,2
Tango,QUIZáS,1
Tango,TI,1
Tango,HIERA,1
Tango,ALGúN,2
Tango,SENTIMENTAL,1
Tango,FANTOCHE,1
Tango,SOLO,1
Tango,ESTA,1
Tango,NEGRA,1
Tango,COPAS,1
Tango,TRAEN,1
Tango,CONSUELOS,1
Tango,ESTOY,3
Tango,MIS,2
Tango,DESVELOS,1
Tango,AHOGARLAS,1
Tango,DESPUéS,2
Tango,PODER,2
Tango,BRINDAR,1
Tango,FRACASOS,1
Tango,ROGARLE,1
Tango,MIREMOS,1
Tango,ESTE,2
Tango,ESPEJO,1
Tango,BRUñIDO,1
Tango,RELUCIENTE,1
Tango,ENGRUPE,1
Tango,FALSO,1
Tango,MENTIRA,1
Tango,VAMOS,1
Tango,ENCONTRARNOS,1
Tango,NUESTRA,5
Tango,GENTE,6
Tango,MIRáNDONOS,1
Tango,ROPA,1
Tango,DISFRAZ,1
Tango,CARGA,1
Tango,PESADA,1
Tango,PROBLEMAS,1
Tango,HAGAMOS,1
Tango,TEOREMA,1
Tango,REALIDAD,1
Tango,�PERDAMOS,1
Tango,VENTO,1
Tango,TORRE,1
Tango,ALFIL,1
Tango,�EN,1
Tango,ESCRACHAMIENTO,1
Tango,PERFIL,1
Tango,�COMO,2
Tango,SOMOS,5
Tango,SENSIBLEROS,1
Tango,BONACHONES,1
Tango,COMPRADORES,1
Tango,BUZONES,1
Tango,CREER,1
Tango,TENDENCIA,1
Tango,MELODRAMA,1
Tango,ENREDARNOS,1
Tango,TRAMA,1
Tango,FICCIóN,1
Tango,�TAL,1
Tango,NIñO,1
Tango,ACOBARDADO,1
Tango,ANDADOR,1
Tango,GASTADO,1
Tango,TEMOR,1
Tango,ECHARSE,1
Tango,CHANTAS,1
Tango,FONDO,2
Tango,SOLIDARIOS,1
Tango,MUY,2
Tango,OTARIOS,1
Tango,PIOLAS,1
Tango,ACá,1
Tango,�VAMOS,1
Tango,APRENDAMOS,1
Tango,TOMO,1
Tango,ASUMIRNOS,1
Tango,NUNCA,2
Tango,�NOS,1
Tango,GUSTA,2
Tango,HACER,1
Tango,LEYES,1
Tango,CREAR,1
Tango,TRAMPA,1
Tango,TIRANDO,1
Tango,RAMPA,1
Tango,TANGAS,1
Tango,RENDIR,1
Tango,CARGAR,1
Tango,VOZ,6
Tango,CUELLO,1
Tango,PROTESTAR,1
Tango,BAJITO,1
Tango,PREFABRICANDO,1
Tango,MITOS,1
Tango,SOBRE,2
Tango,COMER,1
Tango,CARRILLOS,1
Tango,ROCIANDO,1
Tango,TINTILLO,1
Tango,ASí,2
Tango,MANCOMUNADOS,1
Tango,HACEMOS,1
Tango,UNCIóN,1
Tango,CULTO,1
Tango,SAGRADO,1
Tango,MANDUCACIóN,1
Tango,�NO,2
Tango,PERMANECER,2
Tango,TRANSCURRIR,4
Tango,PERDURAR,1
Tango,EXISTIR,1
Tango,�NI,1
Tango,HONRAR,1
Tango,TANTAS,2
Tango,MANERAS,1
Tango,TANTA,2
Tango,CONCIENCIA,1
Tango,SABER,3
Tango,ADORMECIDA,1
Tango,MERECER,2
Tango,CALLAR,1
Tango,CONSENTIR,1
Tango,INJUSTICIAS,1
Tango,REPETIDAS,1
Tango,�ES,1
Tango,VIRTUD,1
Tango,DIGNIDAD,1
Tango,ACTITUD,1
Tango,IDENTIDAD,1
Tango,�MáS,1
Tango,DEFINIDA,1
Tango,DURAR,2
Tango,PRESUMIR,2
Tango,PORQUE,6
Tango,�HONRAR,3
Tango,QUIERE,1
Tango,SUGERIR,1
Tango,PEQUEñA,1
Tango,VANIDAD,1
Tango,TONTA,1
Tango,HUMANIDAD,1
Tango,ENCEGUECIDA,1
Tango,ERGUIRSE,1
Tango,VERTICAL,1
Tango,MAL,1
Tango,CAíDAS,1
Tango,DARLE,1
Tango,VERDAD,1
Tango,PROPIA,2
Tango,LIBERTAD,1
Tango,�LA,1
Tango,BIENVENIDA,1
Tango,ALAS,9
Tango,DESPLEGADAS,9
Tango,DESENTRAñO,1
Tango,ESENCIA,1
Tango,EXISTENCIA,1
Tango,DESFALLECIMIENTO,1
Tango,DIGO,1
Tango,CONSTANTE,1
Tango,MUERO,1
Tango,SIGO,1
Tango,ADELANTE,1
Tango,APRECIO,1
Tango,JUSTA,1
Tango,MEDIDA,1
Tango,REINVENTO,1
Tango,CADA,3
Tango,INSTANTE,1
Tango,GOZAR,1
Tango,INTENTO,1
Tango,ALCANZO,1
Tango,GRANDE,1
Tango,ASOMBRO,1
Tango,LEVANTO,1
Tango,ENTRE,1
Tango,ESCOMBROS,1
Tango,PERDER,1
Tango,ALIENTO,1
Tango,VOY,2
Tango,FILAMENTO,1
Tango,SUBO,1
Tango,ALFOMBRA,1
Tango,MAGIA,1
Tango,CUENTO,1
Tango,ATESORO,1
Tango,HUMANO,1
Tango,CUANDO,2
Tango,TIENDO,1
Tango,MANOS,1
Tango,FAVOR,1
Tango,COSA,1
Tango,PURA,1
Tango,CUAL,1
Tango,ALIMENTO,1
Tango,PAN,1
Tango,TERNURA,1
Tango,ANTE,1
Tango,NOTICIA,1
Tango,ESTUPOR,1
Tango,INJUSTICIA,1
Tango,DESANGRO,1
Tango,DENTRO,1
Tango,DUELE,1
Tango,HERIDAS,1
Tango,SOLAMENTE,1
Tango,INTERPRETO,1
Tango,HISTORIA,1
Tango,VIDAS,1
Tango,GLORIA,1
Tango,HONOR,1
Tango,SUSTENTO,1
Tango,GUARDARé,1
Tango,ESCRIBE,1
Tango,PENSAMIENTO,1
Tango,AMAR,1
Tango,MIRANDO,1
Tango,ATRáS,1
Tango,VER,1
Tango,ENTERA,1
Tango,PAZ,1
Tango,PUES,1
Tango,VIVí,7
Tango,MANERA,4
Tango,CRECí,1
Tango,DERROCHAR,1
Tango,LOGRé,2
Tango,ABRAZAR,1
Tango,SUEñOS,3
Tango,MODO,2
Tango,CONOCí,1
Tango,RECIBí,1
Tango,COMPENSACIONES,1
Tango,SEGUí,1
Tango,VACILAR,1
Tango,VENCER,1
Tango,DECEPCIONES,1
Tango,PLAN,1
Tango,JAMáS,2
Tango,FALLó,1
Tango,MOSTRó,1
Tango,RECODOS,1
Tango,ESE,1
Tango,FUI,1
Tango,ARREMETí,1
Tango,HASTA,1
Tango,AZAR,1
Tango,PERSEGUIR,1
Tango,OCULTé,1
Tango,ARRIESGUé,1
Tango,PERDí,4
Tango,LLORé,2
Tango,AMé,1
Tango,SUFRí,1
Tango,COMPARTí,1
Tango,CAMINO,1
Tango,LARGOS,1
Tango,RESCATé,1
Tango,MAS,1
Tango,GUARDé,1
Tango,TIEMPOS,1
Tango,AMARGOS,1
Tango,ARREPENTí,1
Tango,AMANDO,1
Tango,Dí,1
Tango,REí,1
Tango,PUEDEN,1
Tango,DECIR,1
Tango,CRITICAR,1
Tango,APRENDí,1
Tango,RENUNCIAR,1
Tango,MORIR,1
Tango,DEJé,1
Tango,ENTREGAR,1
Tango,PUTA,8
Tango,COSTUMBRE,8
Tango,HACIéNDOME,1
Tango,VIVO,1
Tango,SABE,1
Tango,TODAS,2
Tango,VIVIDO,1
Tango,TUVO,1
Tango,AMORES,1
Tango,LLORANDO,1
Tango,ALMOHADA,3
Tango,FINAL,1
Tango,REGALAR,1
Tango,CARCAJADAS,1
Tango,MOSTRARLE,1
Tango,INVENTANDO,1
Tango,HISTORIAS,1
Tango,DESLUMBRAR,1
Tango,AMIGOS,1
Tango,CUáNTAS,1
Tango,COSAS,1
Tango,HE,1
Tango,PERDIDO,1
Tango,SOY,4
Tango,CACHO,4
Tango,BUENOS,6
Tango,AIRES,6
Tango,FAROL,2
Tango,ALUMBRE,2
Tango,SUEñO,2
Tango,ESCONDIDO,2
Tango,GARDEL,3
Tango,HACERME,1
Tango,GALáN,1
Tango,MODA,1
Tango,TOMANDO,1
Tango,WHISKY,1
Tango,HIELO,1
Tango,MALA,1
Tango,DROGA,1
Tango,CANTA,9
Tango,TANTO,2
Tango,CONFUNDE,1
Tango,QUEDA,1
Tango,QUERIDO,1
Tango,ANTES,1
Tango,AMANECER,1
Tango,ENTOLDARTE,1
Tango,CALLES,1
Tango,VOLVIERA,1
Tango,VES,3
Tango,AMANECE,1
Tango,POLACO,1
Tango,GOYENECHE,1
Tango,CANTAME,1
Tango,HACE,1
Tango,LARGA,1
Tango,TIENE,3
Tango,KARMA,1
Tango,EMOCIONA,1
Tango,DICIENDO,1
Tango,PUNTO,1
Tango,COMA,1
Tango,CANTó,3
Tango,DUENDES,1
Tango,FANTASMAS,1
Tango,RESPIRA,1
Tango,ASMA,1
Tango,VIEJO,1
Tango,GARGANTA,2
Tango,ARENA,2
Tango,PENA,4
Tango,MALENA,2
Tango,JUáREZ,2
Tango,CONDENA,2
Tango,LASTIMAR,2
Tango,BLANCO,2
Tango,APLAUDIENDO,2
Tango,ESTéS,2
Tango,MURIENDO,2
Tango,CONOCEN,2
Tango,TROILO,2
Tango,DEBAJO,2
Tango,VERSO,2
Tango,DEJó,2
Tango,ALGO,1
Tango,HICISTE,1
Tango,DUELA,2
Tango,EQUILIBRISTA,1
Tango,ARTISTA,1
Tango,VICIOS,1
Tango,Mí,1
Tango,AIRE,1
Tango,VOS,1
Tango,ENSEñASTE,1
Tango,CANTASTE,1
Tango,CONMIGO,1
Tango,CANCIóN,1
Trova,HEAD,1
Trova,SE,9
Trova,PEINABA,2
Trova,LO,6
Trova,GAR�,2
Trova,ON,2
Trova,LA,32
Trova,VIAJERA,2
Trova,QUE,52
Trova,QUISO,2
Trova,ENSEñARME,2
Trova,BESAR,2
Trova,EN,36
Trova,GARE,2
Trova,AUSTERLITZ,2
Trova,PRIMAVERA,2
Trova,DE,93
Trova,UN,45
Trova,AMOR,3
Trova,AMARILLO,2
Trova,FRUGAL,2
Trova,COMO,5
Trova,EL,37
Trova,SOL,2
Trova,DEL,20
Trova,VERANILLO,2
Trova,SAN,2
Trova,MARTíN,2
Trova,HAY,5
Trova,QUIEN,3
Trova,DICE,2
Trova,FUI,2
Trova,YO,5
Trova,PRIMERO,2
Trova,OLVIDAR,2
Trova,CUANDO,12
Trova,SI,8
Trova,BEMOL,2
Trova,JACQUES,2
Trova,BREL,2
Trova,CONOCí,2
Trova,MADEMOISELLE,2
Trova,AMSTERDAM,2
Trova,FATUA,2
Trova,NUEVA,2
Trova,YORK,2
Trova,DA,2
Trova,MáS,5
Trova,SOMBRA,2
Trova,LOS,31
Trova,LIMONEROS,2
Trova,ESTATUA,2
Trova,LIBERTAD,2
Trova,PERO,3
Trova,DESOLATION,2
Trova,ROW,2
Trova,LAS,21
Trova,SIRENAS,2
Trova,PETROLEROS,2
Trova,NO,24
Trova,DEJAN,2
Trova,REíR,2
Trova,NI,10
Trova,VOLAR,2
Trova,CORO,2
Trova,BABEL,2
Trova,DESAFINA,2
Trova,ESPAñOL,2
Trova,LEY,4
Trova,TESORO,2
Trova,MINAS,2
Trova,REY,2
Trova,SALOMóN,2
Trova,DESAFIANDO,4
Trova,OLEAJE,4
Trova,SIN,19
Trova,TIMóN,4
Trova,TIMONEL,4
Trova,POR,10
Trova,MIS,4
Trova,SUEñOS,4
Trova,VA,4
Trova,LIGERO,4
Trova,EQUIPAJE,4
Trova,SOBRE,4
Trova,CASCARóN,4
Trova,NUEZ,4
Trova,MI,10
Trova,CORAZóN,5
Trova,VIAJE,4
Trova,LUCIENDO,4
Trova,TATUAJES,4
Trova,PASADO,4
Trova,BUCANERO,4
Trova,VELERO,4
Trova,AL,20
Trova,ABORDAJE,4
Trova,TE,9
Trova,QUIERO,2
Trova,QUERER,2
Trova,CóMO,4
Trova,HUIR,4
Trova,QUEDAN,4
Trova,ISLAS,4
Trova,PARA,5
Trova,NAUFRAGAR,4
Trova,PAíS,4
Trova,DONDE,7
Trova,SABIOS,4
Trova,RETIRAN,4
Trova,AGRAVIO,4
Trova,BUSCAR,5
Trova,LABIOS,5
Trova,SACAN,4
Trova,QUICIO,4
Trova,MENTIRAS,4
Trova,GANAN,4
Trova,JUICIOS,4
Trova,TAN,5
Trova,SUMARIOS,4
Trova,ENVILECEN,4
Trova,CRISTAL,4
Trova,ACUARIOS,4
Trova,PECES,4
Trova,CIUDAD,4
Trova,MORDIERON,2
Trova,ANZUELO,2
Trova,BUCEAN,2
Trova,RAS,2
Trova,SUELO,2
Trova,MERECEN,2
Trova,NADAR,2
Trova,DORADO,2
Trova,ERA,3
Trova,CHAMPú,2
Trova,VIRTUD,2
Trova,UNOS,2
Trova,BRAZOS,2
Trova,CRUZ,2
Trova,PECADO,3
Trova,UNA,18
Trova,PáGINA,2
Trova,WEB,2
Trova,COMALA,2
Trova,COMPRENDí,2
Trova,LUGAR,3
Trova,HAS,5
Trova,SIDO,2
Trova,FELIZ,2
Trova,DEBIERAS,2
Trova,TRATAR,2
Trova,VOLVER,2
Trova,VUELO,2
Trova,REGULAR,2
Trova,PISé,2
Trova,CIELO,3
Trova,MADRID,2
Trova,ME,15
Trova,ESPERABA,2
Trova,RECIéN,2
Trova,CASADA,2
Trova,ACORDABA,2
Trova,Mí,2
Trova,LIGUERO,2
Trova,MUJER,2
Trova,PERDIERON,2
Trova,AGALLAS,2
Trova,BANCO,3
Trova,MORRALLA,2
Trova,MASTER,1
Trova,PLAYA,1
Trova,MAR,3
Trova,FUE,1
Trova,PUEBLO,3
Trova,CON,9
Trova,NOCHE,2
Trova,DESPUéS,1
Trova,CONCIERTO,2
Trova,Tú,5
Trova,REINABAS,1
Trova,DETRáS,2
Trova,BARRA,2
Trova,úNICO,1
Trova,BAR,3
Trova,VIMOS,1
Trova,ABIERTO,2
Trova,CáNTAME,1
Trova,CANCIóN,2
Trova,OíDO,1
Trova,PONGO,1
Trova,CUBATA,1
Trova,CONDICIóN,1
Trova,DEJES,1
Trova,BALCóN,1
Trova,TUS,1
Trova,OJOS,1
Trova,GATA,1
Trova,LOCO,1
Trova,CONOCER,1
Trova,SECRETOS,1
Trova,TU,10
Trova,DORMITORIO,2
Trova,ESA,1
Trova,CANTé,1
Trova,PIANO,1
Trova,AMANECER,1
Trova,TODO,2
Trova,REPERTORIO,1
Trova,CLIENTES,1
Trova,UNO,4
Trova,FUERON,1
Trova,MARCHANDO,1
Trova,SALISTE,1
Trova,CERRAR,1
Trova,DIJE,1
Trova,CUIDADO,1
Trova,CHAVAL,1
Trova,ESTáS,1
Trova,ENAMORANDO,1
Trova,LUEGO,1
Trova,PASó,1
Trova,REPENTE,1
Trova,DEDO,1
Trova,ESPALDA,1
Trova,DIBUJó,1
Trova,MANO,1
Trova,LE,1
Trova,CORRESPONDIó,1
Trova,DEBAJO,1
Trova,FALDA,1
Trova,CAMINITO,1
Trova,HOSTAL,1
Trova,NOS,8
Trova,BESAMOS,1
Trova,CADA,3
Trova,FAROLA,1
Trova,QUERíA,1
Trova,DORMIR,2
Trova,CONTIGO,4
Trova,QUERíAS,1
Trova,SOLA,1
Trova,DIERON,3
Trova,DIEZ,3
Trova,ONCE,3
Trova,DOCE,3
Trova,DOS,5
Trova,TRES,4
Trova,DESNUDOS,3
Trova,ANOCHECER,3
Trova,ENCONTRó,3
Trova,LUNA,3
Trova,DIJIMOS,1
Trova,ADIóS,1
Trova,OJALá,1
Trova,VOLVAMOS,1
Trova,VERNOS,1
Trova,VERANO,3
Trova,ACABó,1
Trova,OTOñO,1
Trova,DURó,1
Trova,TARDA,1
Trova,LLEGAR,1
Trova,INVIERNO,1
Trova,AZAR,1
Trova,OTRA,2
Trova,VEZ,2
Trova,SIGUIENTE,1
Trova,LLEVó,1
Trova,FINAL,1
Trova,PUSE,1
Trova,CARA,1
Trova,ENTRE,1
Trova,GENTE,1
Trova,HALLé,1
Trova,TI,7
Trova,DIJERA,1
Trova,MEDIA,1
Trova,PALABRA,1
Trova,PARECíA,1
Trova,QUISIERA,1
Trova,GASTAR,1
Trova,DESTINO,1
Trova,BROMA,1
Trova,MACABRA,1
Trova,HABíA,1
Trova,NADIE,1
Trova,OTRO,1
Trova,ENCONTRé,1
Trova,SUCURSAL,1
Trova,HISPANOAMERICANO,1
Trova,MEMORIA,1
Trova,VENGUé,1
Trova,PEDRADAS,1
Trova,CONTRA,1
Trova,CRISTALES,1
Trova,Sé,1
Trova,SOñé,1
Trova,PROTESTABA,1
Trova,MIENTRAS,1
Trova,ESPOSABAN,1
Trova,MUNICIPALES,1
Trova,DECLARACIóN,1
Trova,ALEGUé,1
Trova,LLEVABA,1
Trova,COPAS,1
Trova,EMPECé,1
Trova,ESTA,1
Trova,CUARTO,1
Trova,AQUELLA,1
Trova,QUITABA,1
Trova,ROPA,1
Trova,SOBRA,1
Trova,SABES,3
Trova,ERES,1
Trova,PRIMERA,1
Trova,MIENTO,1
Trova,JURO,1
Trova,DARíA,1
Trova,VIDA,2
Trova,ENTERA,2
Trova,EMBARGO,4
Trova,RATO,1
Trova,DíA,2
Trova,YA,1
Trova,VES,1
Trova,ENGAñARíA,1
Trova,CUALQUIERA,2
Trova,CAMBIARíA,1
Trova,ARREPENTIDO,1
Trova,ENCANTADO,1
Trova,HABERME,1
Trova,CONOCIDO,1
Trova,CONFIESO,1
Trova,TANTO,1
Trova,BESADO,1
Trova,ENSEñADO,1
Trova,MEJOR,1
Trova,HASTA,1
Trova,HUESOS,1
Trova,SOLO,1
Trova,CALAN,1
Trova,BESOS,3
Trova,DADO,1
Trova,PORQUE,2
Trova,CASA,2
Trova,ES,4
Trova,EMBOSCADA,1
Trova,PASILLO,1
Trova,TREN,1
Trova,MADRUGADA,1
Trova,LABERINTO,1
Trova,LUZ,1
Trova,VINO,1
Trova,TINTO,1
Trova,VELO,1
Trova,ALQUITRáN,1
Trova,MIRADA,1
Trova,ENVENENAN,2
Trova,VOY,4
Trova,DANDO,2
Trova,DUERMO,2
Trova,SUEñO,2
Trova,TODAS,2
Trova,DUERMES,2
Trova,LADO,2
Trova,VAS,2
Trova,TEJADOS,2
Trova,GATO,2
Trova,DUEñO,2
Trova,PERDIDO,2
Trova,PAñUELO,2
Trova,AMARGURA,2
Trova,EMPAñA,2
Trova,MANCHARLA,2
Trova,HERMOSURA,2
Trova,DEBERíA,1
Trova,CONTARLO,1
Trova,PIDO,1
Trova,LLAVE,1
Trova,HOTEL,1
Trova,MEDIANOCHE,1
Trova,ENCARGO,1
Trova,BUEN,1
Trova,CHAMPáN,1
Trova,FRANCéS,1
Trova,CENA,1
Trova,VELITAS,1
Trova,SIEMPRE,1
Trova,NUNCA,1
Trova,BIEN,1
Trova,DIGO,1
Trova,OFICINA,1
Trova,TELéFONO,1
Trova,ARDIENDO,1
Trova,CABINA,1
Trova,PALMERA,1
Trova,MUSEO,1
Trova,CERA,1
Trova,éXODO,1
Trova,OSCURAS,1
Trova,GOLONDRINAS,1
Trova,VUELVES,1
Trova,FIESTA,1
Trova,COCINA,1
Trova,BAILE,1
Trova,ORQUESTA,1
Trova,RAMOS,1
Trova,ROSAS,1
Trova,ESPINAS,1
Trova,IGUAL,1
Trova,LUNES,1
Trova,CAFé,1
Trova,DESAYUNO,1
Trova,VUELVE,1
Trova,GUERRA,1
Trova,FRíA,1
Trova,BOCA,1
Trova,PURGATORIO,1
Trova,PAN,1
noches,LO,3
noches,NUESTRO,1
noches,DURó,1
noches,QUE,13
noches,DURAN,1
noches,DOS,2
noches,PECES,1
noches,DE,22
noches,HIELO,1
noches,EN,11
noches,UN,5
noches,WISKHY,1
noches,ON,1
noches,THE,1
noches,ROCKS,1
noches,VEZ,2
noches,FINGIR,1
noches,ESTRELLARME,1
noches,UNA,2
noches,COPA,1
noches,CELOS,1
noches,LE,2
noches,DIO,1
noches,POR,6
noches,REíR,1
noches,PRONTO,1
noches,ME,8
noches,VI,1
noches,COMO,3
noches,PERRO,1
noches,NADIE,1
noches,LADRANDO,1
noches,LAS,5
noches,PUERTAS,1
noches,DEL,11
noches,CIELO,1
noches,DEJó,2
noches,NECESER,1
noches,CON,11
noches,AGRAVIOS,1
noches,LA,19
noches,MIEL,1
noches,LOS,6
noches,LABIOS,1
noches,ESCARCHA,1
noches,EL,12
noches,PELO,1
noches,TENíAN,1
noches,RAZóN,1
noches,MIS,2
noches,AMANTES,1
noches,ESO,3
noches,ANTES,1
noches,MALO,1
noches,ERA,1
noches,YO,5
noches,EXCEPCIóN,1
noches,ESTA,1
noches,QUERíA,3
noches,QUERERLA,1
noches,QUERER,1
noches,ELLA,2
noches,NO,11
noches,ASí,2
noches,SE,3
noches,FUE,1
noches,CORAZóN,1
noches,HUESOS,1
noches,RODILLAS,1
noches,DESDE,1
noches,TAXI,1
noches,HACIENDO,1
noches,EXCESO,1
noches,TIRó,1
noches,BESOS,1
noches,UNO,1
noches,MEJILLA,1
noches,REGRESé,2
noches,MALDICIóN,2
noches,CAJóN,2
noches,SIN,4
noches,SU,3
noches,ROPA,2
noches,PERDICIóN,2
noches,BARES,2
noches,COPAS,2
noches,CENICIENTAS,2
noches,SALDO,2
noches,ESQUINA,2
noches,ESAS,2
noches,VENTAS,2
noches,FINO,2
noches,INA,2
noches,PAGANDO,2
noches,CUENTAS,2
noches,GENTE,2
noches,ALMA,2
noches,PIERDE,1
noches,CALMA,1
noches,COCAíNA,1
noches,VOLVIéNDOME,1
noches,LOCO,1
noches,DERROCHANDO,1
noches,BOLSA,1
noches,VIDA,1
noches,FUI,2
noches,POCO,2
noches,DANDO,1
noches,PERDIDA,1
noches,PARA,7
noches,AGOBIAR,2
noches,FLORES,2
noches,MARíA,2
noches,ASEDIARLA,2
noches,MI,2
noches,ANTOLOGíA,2
noches,SáBANAS,2
noches,FRíAS,2
noches,ALCOBAS,2
noches,VACíAS,2
noches,COMPRARLA,2
noches,BISUTERíA,2
noches,NI,2
noches,SER,2
noches,FANTOCHE,2
noches,VA,3
noches,ROMERíA,2
noches,COFRADíA,2
noches,SANTO,3
noches,REPROCHE,2
noches,TANTO,2
noches,TARDé,2
noches,APRENDER,2
noches,OLVIDARLA,2
noches,DIECINUEVE,2
noches,DíAS,2
noches,QUINIENTAS,2
noches,NOCHES,2
noches,DIJO,1
noches,HOLA,1
noches,ADIóS,1
noches,PORTAZO,1
noches,SONó,1
noches,SIGNO,1
noches,INTERROGACIóN,1
noches,SOSPECHO,1
noches,VENGABA,1
noches,TRAVéS,1
noches,OLVIDO,1
noches,CUPIDO,1
noches,Mí,1
noches,PIDO,2
noches,PERDóN,2
noches,QUé,2
noches,SI,1
noches,PERDONAR,1
noches,PORQUE,1
noches,YA,1
noches,IMPORTA,1
noches,SIEMPRE,1
noches,TUVO,1
noches,FRENTE,1
noches,MUY,3
noches,ALTA,1
noches,LENGUA,1
noches,LARGA,1
noches,FALDA,1
noches,CORTA,1
noches,ABANDONó,1
noches,ABANDONAN,1
noches,ZAPATOS,1
noches,VIEJOS,1
noches,DESTROZó,1
noches,CRISTAL,1
noches,GAFAS,1
noches,LEJOS,1
noches,SACó,1
noches,ESPEJO,1
noches,VIVO,1
noches,RETRATO,1
noches,TAN,2
noches,TORERO,1
noches,CALLEJONES,1
noches,JUEGO,1
noches,VINO,1
noches,AYER,1
noches,PORTERO,1
noches,ECHó,1
noches,CASINO,1
noches,TORRELODONES,1
noches,PENA,1
noches,GRANDE,1
noches,NEGARíA,1
noches,SACRAMENTO,1
noches,MISMO,1
noches,MOMENTO,1
noches,MANDE,1
El_vino,Sí,1
El_vino,SEñOR,1
El_vino,EL,22
El_vino,VINO,11
El_vino,PUEDE,4
El_vino,SACAR,4
El_vino,COSAS,7
El_vino,QUE,19
El_vino,HOMBRE,5
El_vino,SE,10
El_vino,CALLA,4
El_vino,DEBERíAN,1
El_vino,SALIR,1
El_vino,CUANDO,5
El_vino,BEBE,4
El_vino,AGUA,3
El_vino,VA,3
El_vino,BUSCANDO,1
El_vino,PECHO,1
El_vino,ADENTRO,1
El_vino,POR,7
El_vino,LOS,8
El_vino,SILENCIOS,1
